"pid","did","lptime","pborough","cnt"
113,79,19,"""Manhattan""",58
113,79,20,"""Manhattan""",47
113,79,21,"""Manhattan""",38
113,79,22,"""Manhattan""",38
113,79,23,"""Manhattan""",37
113,87,14,"""Manhattan""",13
113,87,16,"""Manhattan""",14
113,87,19,"""Manhattan""",14
113,87,22,"""Manhattan""",13
113,90,0,"""Manhattan""",11
113,90,9,"""Manhattan""",28
113,90,10,"""Manhattan""",22
113,90,11,"""Manhattan""",26
113,90,12,"""Manhattan""",21
113,90,13,"""Manhattan""",23
113,90,14,"""Manhattan""",36
113,90,15,"""Manhattan""",22
113,90,16,"""Manhattan""",29
113,90,17,"""Manhattan""",24
113,90,18,"""Manhattan""",18
113,90,19,"""Manhattan""",21
113,90,20,"""Manhattan""",21
113,90,21,"""Manhattan""",29
113,90,22,"""Manhattan""",30
113,100,8,"""Manhattan""",13
113,100,10,"""Manhattan""",14
113,100,11,"""Manhattan""",11
113,100,12,"""Manhattan""",15
113,100,13,"""Manhattan""",23
113,100,14,"""Manhattan""",11
113,100,15,"""Manhattan""",13
113,100,16,"""Manhattan""",13
113,100,17,"""Manhattan""",18
113,100,18,"""Manhattan""",16
113,107,0,"""Manhattan""",27
113,107,1,"""Manhattan""",11
113,107,8,"""Manhattan""",28
113,107,9,"""Manhattan""",27
113,107,10,"""Manhattan""",24
113,107,11,"""Manhattan""",30
113,107,12,"""Manhattan""",30
113,107,13,"""Manhattan""",34
113,107,14,"""Manhattan""",31
113,107,15,"""Manhattan""",33
113,107,16,"""Manhattan""",47
113,107,17,"""Manhattan""",34
113,107,18,"""Manhattan""",33
113,107,19,"""Manhattan""",30
113,107,20,"""Manhattan""",27
113,107,21,"""Manhattan""",24
113,107,22,"""Manhattan""",28
113,107,23,"""Manhattan""",23
113,113,8,"""Manhattan""",22
113,113,9,"""Manhattan""",24
113,113,10,"""Manhattan""",18
113,113,11,"""Manhattan""",28
113,113,12,"""Manhattan""",19
113,113,13,"""Manhattan""",24
113,113,14,"""Manhattan""",19
113,113,15,"""Manhattan""",29
113,113,16,"""Manhattan""",36
113,113,17,"""Manhattan""",24
113,113,18,"""Manhattan""",29
113,113,19,"""Manhattan""",21
113,113,20,"""Manhattan""",15
113,113,21,"""Manhattan""",15
113,113,23,"""Manhattan""",13
113,114,8,"""Manhattan""",13
113,114,9,"""Manhattan""",18
113,114,10,"""Manhattan""",16
113,114,11,"""Manhattan""",32
113,114,12,"""Manhattan""",24
113,114,13,"""Manhattan""",18
113,114,14,"""Manhattan""",29
113,114,15,"""Manhattan""",29
113,114,16,"""Manhattan""",31
113,114,17,"""Manhattan""",38
113,114,18,"""Manhattan""",43
113,114,19,"""Manhattan""",46
113,114,20,"""Manhattan""",16
113,114,21,"""Manhattan""",15
113,114,23,"""Manhattan""",12
113,125,15,"""Manhattan""",12
113,125,16,"""Manhattan""",18
113,125,17,"""Manhattan""",14
113,125,18,"""Manhattan""",18
113,132,15,"""Manhattan""",11
113,137,7,"""Manhattan""",12
113,137,8,"""Manhattan""",21
113,137,9,"""Manhattan""",17
113,137,10,"""Manhattan""",20
113,137,11,"""Manhattan""",26
113,137,12,"""Manhattan""",22
113,137,13,"""Manhattan""",19
113,137,14,"""Manhattan""",18
113,137,15,"""Manhattan""",17
113,137,16,"""Manhattan""",21
113,137,17,"""Manhattan""",12
113,137,18,"""Manhattan""",16
113,137,20,"""Manhattan""",16
113,137,21,"""Manhattan""",17
113,140,10,"""Manhattan""",14
113,140,14,"""Manhattan""",11
113,140,15,"""Manhattan""",12
113,140,16,"""Manhattan""",12
113,141,10,"""Manhattan""",11
113,141,13,"""Manhattan""",12
113,141,14,"""Manhattan""",12
113,141,18,"""Manhattan""",17
113,141,19,"""Manhattan""",11
113,141,22,"""Manhattan""",11
113,142,13,"""Manhattan""",11
113,142,17,"""Manhattan""",13
113,142,18,"""Manhattan""",18
113,142,21,"""Manhattan""",17
113,144,10,"""Manhattan""",19
113,144,11,"""Manhattan""",25
113,144,12,"""Manhattan""",30
113,144,13,"""Manhattan""",29
113,144,14,"""Manhattan""",25
113,144,15,"""Manhattan""",43
113,144,16,"""Manhattan""",29
113,144,17,"""Manhattan""",23
113,144,18,"""Manhattan""",34
113,144,19,"""Manhattan""",29
113,144,20,"""Manhattan""",15
113,144,21,"""Manhattan""",12
113,148,0,"""Manhattan""",11
113,148,9,"""Manhattan""",12
113,148,11,"""Manhattan""",13
113,148,12,"""Manhattan""",14
113,148,13,"""Manhattan""",18
113,148,14,"""Manhattan""",27
113,148,17,"""Manhattan""",27
113,148,18,"""Manhattan""",20
113,148,19,"""Manhattan""",14
113,148,20,"""Manhattan""",21
113,148,21,"""Manhattan""",14
113,148,22,"""Manhattan""",16
113,148,23,"""Manhattan""",16
113,158,8,"""Manhattan""",13
113,158,9,"""Manhattan""",13
113,158,10,"""Manhattan""",19
113,158,11,"""Manhattan""",27
113,158,12,"""Manhattan""",21
113,158,13,"""Manhattan""",21
113,158,14,"""Manhattan""",14
113,158,15,"""Manhattan""",29
113,158,16,"""Manhattan""",22
113,158,17,"""Manhattan""",19
113,158,18,"""Manhattan""",25
113,158,19,"""Manhattan""",22
113,158,20,"""Manhattan""",18
113,161,7,"""Manhattan""",31
113,161,8,"""Manhattan""",41
113,161,9,"""Manhattan""",44
113,161,10,"""Manhattan""",21
113,161,11,"""Manhattan""",18
113,161,12,"""Manhattan""",29
113,161,13,"""Manhattan""",22
113,161,14,"""Manhattan""",19
113,161,15,"""Manhattan""",35
113,161,16,"""Manhattan""",26
113,161,17,"""Manhattan""",29
113,161,18,"""Manhattan""",12
113,161,19,"""Manhattan""",11
113,162,8,"""Manhattan""",21
113,162,9,"""Manhattan""",26
113,162,11,"""Manhattan""",12
113,162,12,"""Manhattan""",11
113,162,13,"""Manhattan""",11
113,162,14,"""Manhattan""",12
113,162,15,"""Manhattan""",11
113,162,16,"""Manhattan""",19
113,162,18,"""Manhattan""",13
113,163,8,"""Manhattan""",18
113,163,10,"""Manhattan""",16
113,163,12,"""Manhattan""",21
113,163,13,"""Manhattan""",20
113,163,14,"""Manhattan""",14
113,163,15,"""Manhattan""",13
113,163,16,"""Manhattan""",13
113,163,17,"""Manhattan""",14
113,163,18,"""Manhattan""",15
113,164,8,"""Manhattan""",16
113,164,9,"""Manhattan""",15
113,164,10,"""Manhattan""",35
113,164,11,"""Manhattan""",24
113,164,12,"""Manhattan""",23
113,164,13,"""Manhattan""",16
113,164,14,"""Manhattan""",21
113,164,15,"""Manhattan""",21
113,164,16,"""Manhattan""",18
113,164,17,"""Manhattan""",19
113,164,18,"""Manhattan""",24
113,164,19,"""Manhattan""",25
113,164,20,"""Manhattan""",19
113,170,7,"""Manhattan""",17
113,170,8,"""Manhattan""",42
113,170,9,"""Manhattan""",43
113,170,10,"""Manhattan""",52
113,170,11,"""Manhattan""",26
113,170,12,"""Manhattan""",32
113,170,13,"""Manhattan""",35
113,170,14,"""Manhattan""",36
113,170,15,"""Manhattan""",45
113,170,16,"""Manhattan""",42
113,170,17,"""Manhattan""",47
113,170,18,"""Manhattan""",40
113,170,19,"""Manhattan""",38
113,170,20,"""Manhattan""",30
113,170,21,"""Manhattan""",23
113,170,22,"""Manhattan""",21
113,170,23,"""Manhattan""",17
113,186,9,"""Manhattan""",24
113,186,10,"""Manhattan""",16
113,186,11,"""Manhattan""",27
113,186,12,"""Manhattan""",23
113,186,13,"""Manhattan""",26
113,186,14,"""Manhattan""",22
113,186,15,"""Manhattan""",23
113,186,16,"""Manhattan""",34
113,186,17,"""Manhattan""",34
113,186,18,"""Manhattan""",33
113,186,19,"""Manhattan""",22
113,186,20,"""Manhattan""",21
113,186,21,"""Manhattan""",11
113,186,23,"""Manhattan""",13
113,211,8,"""Manhattan""",12
113,211,9,"""Manhattan""",21
113,211,10,"""Manhattan""",19
113,211,11,"""Manhattan""",24
113,211,12,"""Manhattan""",28
113,211,13,"""Manhattan""",29
113,211,14,"""Manhattan""",32
113,211,15,"""Manhattan""",30
113,211,16,"""Manhattan""",43
113,211,17,"""Manhattan""",40
113,211,18,"""Manhattan""",31
113,211,19,"""Manhattan""",18
113,211,20,"""Manhattan""",14
113,224,17,"""Manhattan""",12
113,229,0,"""Manhattan""",11
113,229,11,"""Manhattan""",11
113,229,12,"""Manhattan""",13
113,229,13,"""Manhattan""",14
113,229,14,"""Manhattan""",12
113,229,15,"""Manhattan""",18
113,229,16,"""Manhattan""",22
113,229,17,"""Manhattan""",14
113,229,18,"""Manhattan""",16
113,229,20,"""Manhattan""",14
113,229,21,"""Manhattan""",14
113,229,23,"""Manhattan""",13
113,230,8,"""Manhattan""",15
113,230,9,"""Manhattan""",13
113,230,10,"""Manhattan""",16
113,230,11,"""Manhattan""",14
113,230,12,"""Manhattan""",19
113,230,13,"""Manhattan""",19
113,230,14,"""Manhattan""",23
113,230,15,"""Manhattan""",20
113,230,16,"""Manhattan""",27
113,230,17,"""Manhattan""",33
113,230,18,"""Manhattan""",39
113,230,19,"""Manhattan""",13
113,231,7,"""Manhattan""",12
113,231,8,"""Manhattan""",26
113,231,9,"""Manhattan""",29
113,231,10,"""Manhattan""",31
113,231,11,"""Manhattan""",20
113,231,12,"""Manhattan""",19
113,231,13,"""Manhattan""",27
113,231,14,"""Manhattan""",38
113,231,15,"""Manhattan""",36
113,231,16,"""Manhattan""",31
113,231,17,"""Manhattan""",30
113,231,18,"""Manhattan""",33
113,231,19,"""Manhattan""",32
113,231,20,"""Manhattan""",19
113,231,21,"""Manhattan""",20
113,231,22,"""Manhattan""",19
113,232,13,"""Manhattan""",11
113,232,14,"""Manhattan""",11
113,232,15,"""Manhattan""",13
113,232,16,"""Manhattan""",13
113,232,17,"""Manhattan""",16
113,232,19,"""Manhattan""",16
113,233,8,"""Manhattan""",14
113,233,12,"""Manhattan""",12
113,233,13,"""Manhattan""",11
113,233,19,"""Manhattan""",16
113,233,21,"""Manhattan""",12
113,233,22,"""Manhattan""",11
113,234,8,"""Manhattan""",28
113,234,9,"""Manhattan""",41
113,234,10,"""Manhattan""",49
113,234,11,"""Manhattan""",53
113,234,12,"""Manhattan""",58
113,234,13,"""Manhattan""",38
113,234,14,"""Manhattan""",62
113,234,15,"""Manhattan""",51
113,234,16,"""Manhattan""",50
113,234,17,"""Manhattan""",46
113,234,18,"""Manhattan""",61
113,234,19,"""Manhattan""",42
113,234,20,"""Manhattan""",24
113,234,21,"""Manhattan""",29
113,234,22,"""Manhattan""",15
113,234,23,"""Manhattan""",15
113,236,8,"""Manhattan""",11
113,236,10,"""Manhattan""",22
113,236,12,"""Manhattan""",20
113,236,13,"""Manhattan""",16
113,236,14,"""Manhattan""",28
113,236,15,"""Manhattan""",23
113,236,16,"""Manhattan""",19
113,236,17,"""Manhattan""",15
113,236,18,"""Manhattan""",11
113,236,19,"""Manhattan""",15
113,236,20,"""Manhattan""",16
113,236,21,"""Manhattan""",12
113,237,7,"""Manhattan""",14
113,237,8,"""Manhattan""",18
113,237,9,"""Manhattan""",16
113,237,10,"""Manhattan""",17
113,237,11,"""Manhattan""",27
113,237,12,"""Manhattan""",20
113,237,13,"""Manhattan""",31
113,237,14,"""Manhattan""",24
113,237,15,"""Manhattan""",12
113,237,16,"""Manhattan""",12
113,237,17,"""Manhattan""",13
113,237,18,"""Manhattan""",12
113,237,22,"""Manhattan""",12
113,239,19,"""Manhattan""",14
113,239,21,"""Manhattan""",16
113,239,22,"""Manhattan""",11
113,246,8,"""Manhattan""",12
113,246,11,"""Manhattan""",14
113,246,12,"""Manhattan""",15
113,246,13,"""Manhattan""",17
113,246,14,"""Manhattan""",17
113,246,15,"""Manhattan""",26
113,246,16,"""Manhattan""",21
113,246,17,"""Manhattan""",19
113,246,18,"""Manhattan""",21
113,246,19,"""Manhattan""",12
113,246,21,"""Manhattan""",12
113,249,0,"""Manhattan""",11
113,249,8,"""Manhattan""",22
113,249,9,"""Manhattan""",17
113,249,10,"""Manhattan""",19
113,249,11,"""Manhattan""",34
113,249,12,"""Manhattan""",24
113,249,13,"""Manhattan""",30
113,249,14,"""Manhattan""",37
113,249,15,"""Manhattan""",48
113,249,16,"""Manhattan""",40
113,249,17,"""Manhattan""",50
113,249,18,"""Manhattan""",35
113,249,19,"""Manhattan""",42
113,249,20,"""Manhattan""",23
113,249,21,"""Manhattan""",36
113,249,22,"""Manhattan""",17
113,249,23,"""Manhattan""",21
113,261,11,"""Manhattan""",11
113,261,18,"""Manhattan""",11
113,263,20,"""Manhattan""",12
113,263,22,"""Manhattan""",12
114,4,0,"""Manhattan""",12
114,4,2,"""Manhattan""",12
114,4,18,"""Manhattan""",11
114,4,21,"""Manhattan""",14
114,4,22,"""Manhattan""",20
114,4,23,"""Manhattan""",16
114,7,2,"""Manhattan""",13
114,13,0,"""Manhattan""",12
114,13,17,"""Manhattan""",11
114,13,21,"""Manhattan""",11
114,48,0,"""Manhattan""",31
114,48,1,"""Manhattan""",30
114,48,2,"""Manhattan""",20
114,48,13,"""Manhattan""",13
114,48,14,"""Manhattan""",12
114,48,16,"""Manhattan""",13
114,48,18,"""Manhattan""",17
114,48,19,"""Manhattan""",17
114,48,21,"""Manhattan""",17
114,48,22,"""Manhattan""",23
114,48,23,"""Manhattan""",26
114,50,22,"""Manhattan""",12
114,68,0,"""Manhattan""",33
114,68,1,"""Manhattan""",33
114,68,2,"""Manhattan""",23
114,68,3,"""Manhattan""",12
114,68,10,"""Manhattan""",13
114,68,11,"""Manhattan""",11
114,68,13,"""Manhattan""",19
114,68,14,"""Manhattan""",16
114,68,15,"""Manhattan""",34
114,68,16,"""Manhattan""",22
114,68,17,"""Manhattan""",17
114,68,18,"""Manhattan""",20
114,68,19,"""Manhattan""",24
114,68,20,"""Manhattan""",21
114,68,21,"""Manhattan""",29
114,68,22,"""Manhattan""",34
114,68,23,"""Manhattan""",29
114,79,0,"""Manhattan""",68
114,79,1,"""Manhattan""",55
114,79,2,"""Manhattan""",59
114,79,3,"""Manhattan""",27
114,79,10,"""Manhattan""",14
114,79,11,"""Manhattan""",15
114,79,12,"""Manhattan""",18
114,79,13,"""Manhattan""",24
114,79,14,"""Manhattan""",27
114,79,15,"""Manhattan""",25
114,79,16,"""Manhattan""",38
114,79,17,"""Manhattan""",46
114,79,18,"""Manhattan""",56
114,79,19,"""Manhattan""",60
114,79,20,"""Manhattan""",45
114,79,21,"""Manhattan""",57
114,79,22,"""Manhattan""",59
114,79,23,"""Manhattan""",68
114,87,0,"""Manhattan""",16
114,87,1,"""Manhattan""",17
114,87,18,"""Manhattan""",15
114,87,20,"""Manhattan""",14
114,87,21,"""Manhattan""",14
114,87,22,"""Manhattan""",11
114,87,23,"""Manhattan""",18
114,90,0,"""Manhattan""",38
114,90,1,"""Manhattan""",15
114,90,2,"""Manhattan""",24
114,90,3,"""Manhattan""",16
114,90,10,"""Manhattan""",14
114,90,11,"""Manhattan""",21
114,90,12,"""Manhattan""",19
114,90,13,"""Manhattan""",19
114,90,14,"""Manhattan""",18
114,90,15,"""Manhattan""",20
114,90,16,"""Manhattan""",36
114,90,17,"""Manhattan""",21
114,90,18,"""Manhattan""",22
114,90,19,"""Manhattan""",24
114,90,20,"""Manhattan""",26
114,90,21,"""Manhattan""",26
114,90,22,"""Manhattan""",35
114,90,23,"""Manhattan""",29
114,107,0,"""Manhattan""",49
114,107,1,"""Manhattan""",43
114,107,2,"""Manhattan""",43
114,107,3,"""Manhattan""",20
114,107,8,"""Manhattan""",15
114,107,10,"""Manhattan""",11
114,107,11,"""Manhattan""",12
114,107,12,"""Manhattan""",16
114,107,13,"""Manhattan""",14
114,107,14,"""Manhattan""",22
114,107,15,"""Manhattan""",21
114,107,16,"""Manhattan""",33
114,107,17,"""Manhattan""",28
114,107,18,"""Manhattan""",24
114,107,19,"""Manhattan""",32
114,107,20,"""Manhattan""",30
114,107,21,"""Manhattan""",42
114,107,22,"""Manhattan""",32
114,107,23,"""Manhattan""",29
114,113,0,"""Manhattan""",11
114,113,9,"""Manhattan""",13
114,113,11,"""Manhattan""",15
114,113,12,"""Manhattan""",20
114,113,13,"""Manhattan""",26
114,113,14,"""Manhattan""",14
114,113,15,"""Manhattan""",22
114,113,16,"""Manhattan""",23
114,113,17,"""Manhattan""",18
114,113,18,"""Manhattan""",21
114,113,19,"""Manhattan""",17
114,113,20,"""Manhattan""",13
114,113,21,"""Manhattan""",15
114,113,22,"""Manhattan""",22
114,113,23,"""Manhattan""",18
114,114,0,"""Manhattan""",13
114,114,1,"""Manhattan""",15
114,114,3,"""Manhattan""",12
114,114,9,"""Manhattan""",12
114,114,10,"""Manhattan""",11
114,114,14,"""Manhattan""",15
114,114,16,"""Manhattan""",14
114,114,19,"""Manhattan""",12
114,114,20,"""Manhattan""",12
114,114,21,"""Manhattan""",15
114,114,22,"""Manhattan""",11
114,114,23,"""Manhattan""",21
114,137,0,"""Manhattan""",21
114,137,1,"""Manhattan""",28
114,137,3,"""Manhattan""",12
114,137,8,"""Manhattan""",14
114,137,12,"""Manhattan""",12
114,137,20,"""Manhattan""",11
114,137,21,"""Manhattan""",24
114,137,22,"""Manhattan""",19
114,137,23,"""Manhattan""",18
114,140,0,"""Manhattan""",13
114,140,21,"""Manhattan""",12
114,141,0,"""Manhattan""",27
114,141,1,"""Manhattan""",23
114,141,2,"""Manhattan""",12
114,141,21,"""Manhattan""",17
114,141,22,"""Manhattan""",16
114,141,23,"""Manhattan""",15
114,142,1,"""Manhattan""",11
114,142,15,"""Manhattan""",12
114,142,18,"""Manhattan""",11
114,142,20,"""Manhattan""",13
114,142,22,"""Manhattan""",12
114,142,23,"""Manhattan""",13
114,143,22,"""Manhattan""",12
114,143,23,"""Manhattan""",13
114,144,0,"""Manhattan""",20
114,144,1,"""Manhattan""",18
114,144,2,"""Manhattan""",17
114,144,3,"""Manhattan""",12
114,144,12,"""Manhattan""",11
114,144,14,"""Manhattan""",15
114,144,16,"""Manhattan""",14
114,144,18,"""Manhattan""",15
114,144,19,"""Manhattan""",11
114,144,20,"""Manhattan""",17
114,144,21,"""Manhattan""",11
114,144,22,"""Manhattan""",13
114,144,23,"""Manhattan""",21
114,148,0,"""Manhattan""",38
114,148,1,"""Manhattan""",25
114,148,2,"""Manhattan""",25
114,148,3,"""Manhattan""",12
114,148,12,"""Manhattan""",11
114,148,16,"""Manhattan""",12
114,148,17,"""Manhattan""",18
114,148,18,"""Manhattan""",17
114,148,19,"""Manhattan""",18
114,148,20,"""Manhattan""",29
114,148,21,"""Manhattan""",15
114,148,22,"""Manhattan""",26
114,148,23,"""Manhattan""",43
114,158,0,"""Manhattan""",17
114,158,1,"""Manhattan""",29
114,158,11,"""Manhattan""",15
114,158,12,"""Manhattan""",16
114,158,13,"""Manhattan""",13
114,158,14,"""Manhattan""",11
114,158,15,"""Manhattan""",18
114,158,16,"""Manhattan""",17
114,158,17,"""Manhattan""",19
114,158,18,"""Manhattan""",22
114,158,19,"""Manhattan""",22
114,158,20,"""Manhattan""",20
114,158,21,"""Manhattan""",25
114,158,22,"""Manhattan""",23
114,158,23,"""Manhattan""",26
114,161,0,"""Manhattan""",17
114,161,10,"""Manhattan""",15
114,161,12,"""Manhattan""",14
114,161,13,"""Manhattan""",12
114,161,14,"""Manhattan""",14
114,161,15,"""Manhattan""",20
114,161,16,"""Manhattan""",14
114,161,17,"""Manhattan""",14
114,161,19,"""Manhattan""",12
114,161,20,"""Manhattan""",11
114,161,21,"""Manhattan""",11
114,161,22,"""Manhattan""",12
114,162,17,"""Manhattan""",11
114,162,18,"""Manhattan""",11
114,162,21,"""Manhattan""",12
114,162,23,"""Manhattan""",12
114,163,0,"""Manhattan""",11
114,163,15,"""Manhattan""",15
114,163,21,"""Manhattan""",13
114,163,22,"""Manhattan""",11
114,164,0,"""Manhattan""",33
114,164,1,"""Manhattan""",14
114,164,3,"""Manhattan""",13
114,164,8,"""Manhattan""",11
114,164,11,"""Manhattan""",11
114,164,14,"""Manhattan""",18
114,164,15,"""Manhattan""",17
114,164,16,"""Manhattan""",23
114,164,17,"""Manhattan""",21
114,164,19,"""Manhattan""",12
114,164,20,"""Manhattan""",14
114,164,21,"""Manhattan""",25
114,164,22,"""Manhattan""",19
114,164,23,"""Manhattan""",20
114,170,0,"""Manhattan""",40
114,170,1,"""Manhattan""",31
114,170,2,"""Manhattan""",30
114,170,3,"""Manhattan""",19
114,170,8,"""Manhattan""",13
114,170,9,"""Manhattan""",21
114,170,10,"""Manhattan""",20
114,170,11,"""Manhattan""",16
114,170,12,"""Manhattan""",17
114,170,13,"""Manhattan""",19
114,170,14,"""Manhattan""",17
114,170,15,"""Manhattan""",29
114,170,16,"""Manhattan""",24
114,170,17,"""Manhattan""",20
114,170,18,"""Manhattan""",17
114,170,19,"""Manhattan""",15
114,170,20,"""Manhattan""",19
114,170,21,"""Manhattan""",34
114,170,22,"""Manhattan""",33
114,170,23,"""Manhattan""",29
114,186,0,"""Manhattan""",14
114,186,8,"""Manhattan""",13
114,186,11,"""Manhattan""",11
114,186,12,"""Manhattan""",13
114,186,13,"""Manhattan""",18
114,186,14,"""Manhattan""",19
114,186,15,"""Manhattan""",15
114,186,16,"""Manhattan""",20
114,186,17,"""Manhattan""",15
114,186,18,"""Manhattan""",17
114,186,19,"""Manhattan""",19
114,186,21,"""Manhattan""",13
114,186,22,"""Manhattan""",14
114,186,23,"""Manhattan""",28
114,211,0,"""Manhattan""",21
114,211,1,"""Manhattan""",12
114,211,2,"""Manhattan""",13
114,211,14,"""Manhattan""",13
114,211,16,"""Manhattan""",11
114,211,17,"""Manhattan""",13
114,211,18,"""Manhattan""",12
114,211,19,"""Manhattan""",14
114,211,22,"""Manhattan""",14
114,211,23,"""Manhattan""",15
114,229,0,"""Manhattan""",13
114,229,1,"""Manhattan""",16
114,229,20,"""Manhattan""",12
114,229,21,"""Manhattan""",18
114,229,22,"""Manhattan""",11
114,229,23,"""Manhattan""",13
114,230,0,"""Manhattan""",15
